exp_name,mode,ring_type,fold,task,input_type,dataset_task,method_name,epochs,lr,criterion,batch_size,sample_len,mae_with_std,rmse_with_std,mape_with_std,pearson_with_std
transformer-ring2-samsung_hr-all-ir,test,ring2,Fold-1,samsung_hr,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,9,9.44±1.33,10.16±4.93,10.79±1.39,0.40±0.35
transformer-ring2-samsung_hr-all-ir,test,ring2,Fold-2,samsung_hr,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",transformer,200,0.001,mse,128,11,12.68±3.62,17.09±11.82,13.60±3.17,-0.31±0.32
