exp_name,mode,ring_type,fold,task,input_type,dataset_task,method_name,epochs,lr,criterion,batch_size,sample_len,mae_with_std,rmse_with_std,mape_with_std,pearson_with_std
resnet-ring2-samsung_hr-motion-ir,test,ring2,Fold-1,samsung_hr,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,2,17.75±8.55,19.71±17.42,20.80±9.44,-1.00±inf
resnet-ring2-samsung_hr-motion-ir,test,ring2,Fold-2,samsung_hr,['ir-filtered'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,2,20.42±20.02,28.60±28.59,18.16±17.63,-1.00±inf
